FID,farmer_ID,ORIG_FID,X,Y
73,73.000000000000000,73,393.626848397999993,4457.993252219999704
74,74.000000000000000,74,348.543795150999983,4441.232486480000262
75,75.000000000000000,75,270.389140666999992,4447.822832249999919
76,76.000000000000000,76,293.767903304000015,4447.820032650000030
77,77.000000000000000,77,256.182684580000000,4409.885396210000181
78,78.000000000000000,78,363.295363615999975,4426.816967060000025
79,79.000000000000000,79,244.788545510000006,4390.031427550000444
80,80.000000000000000,80,258.002097478999985,4396.350202079999690
81,81.000000000000000,81,278.456309549000025,4409.843741880000380
82,82.000000000000000,82,319.720626627999991,4489.649169970000003
83,83.000000000000000,83,355.334177232000002,4466.666530600000442
84,84.000000000000000,84,354.410442756000009,4438.909363089999715
85,85.000000000000000,85,273.733177069000021,4371.505294139999933
86,86.000000000000000,86,300.833433033000006,4439.779428030000417
87,87.000000000000000,87,292.183502326999985,4452.460815720000028
88,88.000000000000000,88,336.225369527999987,4403.735110149999855
89,89.000000000000000,89,314.373760421999975,4360.698358460000236
90,90.000000000000000,90,293.829669406999983,4372.536575099999936
91,91.000000000000000,91,311.939742055000011,4463.791041909999876
92,92.000000000000000,92,252.218247265000002,4434.079575259999729
93,93.000000000000000,93,279.004357357000004,4461.636417079999774
94,94.000000000000000,94,263.726829410999983,4430.206822049999573
95,95.000000000000000,95,300.321534133000000,4370.074059849999685
96,96.000000000000000,96,261.404340416000025,4440.452513790000012
97,97.000000000000000,97,389.551507074000028,4481.317073240000354
98,98.000000000000000,98,324.317096434999996,4487.353168870000445
99,99.000000000000000,99,356.043720209000014,4458.007708209999691
100,100.000000000000000,100,280.842989475000024,4366.049776980000388
101,101.000000000000000,101,316.077245118000008,4470.238225879999845
102,102.000000000000000,102,294.437277456000004,4433.404913630000010
103,103.000000000000000,103,314.368847599999981,4374.952143499999693
104,104.000000000000000,104,382.996295385999986,4462.288431719999608
105,105.000000000000000,105,265.161772421000023,4453.809914329999629
106,106.000000000000000,106,312.790224556999988,4371.435353689999829
107,107.000000000000000,107,307.250347718000000,4429.970593400000325
108,108.000000000000000,108,265.036972766000019,4402.011159429999680
109,109.000000000000000,109,317.850867060999974,4409.874571610000203
110,110.000000000000000,110,298.774968752000007,4392.434690770000088
111,111.000000000000000,111,252.615910845999991,4426.605335369999921
112,112.000000000000000,112,249.135909822999992,4391.043885819999559
113,113.000000000000000,113,262.352702996000005,4436.347289129999808
114,114.000000000000000,114,298.452489452000009,4355.645838909999839
115,115.000000000000000,115,311.112119663999977,4472.871212709999782
116,116.000000000000000,116,258.303803012999992,4374.158231420000448
117,117.000000000000000,117,269.214934314000004,4421.629670569999689
118,118.000000000000000,118,327.320513107000011,4392.406814650000342
119,119.000000000000000,119,359.148386389999985,4447.617829439999696
120,120.000000000000000,120,295.910975694000001,4376.231890519999979
121,121.000000000000000,121,287.654667899999993,4385.424714800000402
122,122.000000000000000,122,376.603772153000023,4456.411773130000256
123,123.000000000000000,123,378.624570306999999,4479.572535870000138
124,124.000000000000000,124,390.599087715999985,4463.493145630000072
125,125.000000000000000,125,292.347629897999980,4363.495176770000398
126,126.000000000000000,126,326.671023396999999,4456.976470450000306
127,127.000000000000000,127,262.886547789000019,4403.675805259999834
128,128.000000000000000,128,386.552971469999989,4480.374679810000089
129,129.000000000000000,129,241.696438306999994,4452.627747270000327
130,130.000000000000000,130,340.484723351000014,4435.613412699999571
131,131.000000000000000,131,331.692351502000008,4379.048344929999985
132,132.000000000000000,132,356.189903706999985,4423.882442840000294
133,133.000000000000000,133,384.223433978000003,4482.319244729999809
134,134.000000000000000,134,318.411678112999994,4373.868425470000147
135,135.000000000000000,135,383.974310428000024,4465.130664109999998
136,136.000000000000000,136,328.094965429000013,4390.695965310000247
137,137.000000000000000,137,302.279741344000001,4427.452775980000297
138,138.000000000000000,138,318.212470568000015,4364.217690280000170
139,139.000000000000000,139,299.373556716999985,4382.691606340000362
140,140.000000000000000,140,308.682638751000013,4400.933535690000099
141,141.000000000000000,141,342.702945519000025,4412.617952419999710
142,142.000000000000000,142,362.385812225999985,4458.215962559999753
143,143.000000000000000,143,241.135937888000001,4447.314152840000133
144,144.000000000000000,144,317.078974761999973,4467.132884730000114
145,145.000000000000000,145,273.638845805000017,4423.514618459999838
146,146.000000000000000,146,337.214479872000027,4445.424442079999608
147,147.000000000000000,147,292.313335750000022,4391.776734590000160
148,148.000000000000000,148,298.290930166999999,4384.100740849999966
149,149.000000000000000,149,283.037041586999976,4432.458336900000177
150,150.000000000000000,150,313.141169436999974,4428.361802170000374
151,151.000000000000000,151,348.292247062999991,4403.040903930000241
152,152.000000000000000,152,312.613258192999979,4489.973055479999857
153,153.000000000000000,153,285.007597029000010,4403.559232890000203
154,154.000000000000000,154,251.923014474000013,4382.688342970000122
155,155.000000000000000,155,332.385208057999989,4375.194067260000338
156,156.000000000000000,156,320.552219079999986,4410.267012139999679
157,157.000000000000000,157,296.721089959999972,4426.194922880000377
158,158.000000000000000,158,295.808757719000027,4468.283698119999826
159,159.000000000000000,159,297.608047875000011,4468.698552490000111
160,160.000000000000000,160,314.260051272999988,4460.473840159999781
161,161.000000000000000,161,271.416891894999992,4429.909617319999597
162,162.000000000000000,162,359.954496732999985,4443.409663100000216
163,163.000000000000000,163,312.197138893999977,4425.939821900000425
164,164.000000000000000,164,235.108581840999989,4442.538814810000076
165,165.000000000000000,165,357.265584482000008,4430.239486849999594
166,166.000000000000000,166,268.790710203999993,4374.532717129999583
167,167.000000000000000,167,301.664470424999990,4463.582058570000299
168,168.000000000000000,168,332.515073330000007,4396.008633829999781
169,169.000000000000000,169,310.445489415999987,4365.009812170000259
170,170.000000000000000,170,347.677757508000013,4444.855139700000109
171,171.000000000000000,171,252.780244791999991,4402.105289639999683
172,172.000000000000000,172,306.103654834999986,4456.196668919999865
173,173.000000000000000,173,291.903513701999998,4377.228601169999820
174,174.000000000000000,174,348.862069850000012,4452.989009859999896
175,175.000000000000000,175,323.229444295000008,4392.288492390000101
176,176.000000000000000,176,318.698532089000025,4395.514330130000417
177,177.000000000000000,177,245.335271075999998,4405.491881650000323
178,178.000000000000000,178,315.223582188000023,4435.738910570000371
179,179.000000000000000,179,275.336187182000003,4419.037673120000363
180,180.000000000000000,180,304.469872515000020,4447.268909950000307
181,181.000000000000000,181,308.530107369999996,4395.733005940000112
182,182.000000000000000,182,290.340163103000009,4461.016111619999720
183,183.000000000000000,183,272.275205049000022,4455.806686380000428
184,184.000000000000000,184,330.916931982999984,4402.945221560000391
185,185.000000000000000,185,239.948877920999990,4398.433156439999948
186,186.000000000000000,186,296.187516026000026,4438.652962240000306
187,187.000000000000000,187,381.716563145999999,4467.138968930000374
188,188.000000000000000,188,299.279650214000014,4440.384360179999931
189,189.000000000000000,189,257.473281444999998,4433.228884699999981
190,190.000000000000000,190,250.118775739999990,4424.024402430000009
191,191.000000000000000,191,285.649124237000024,4462.744249850000415
192,192.000000000000000,192,319.166033685000002,4426.048338509999667
193,193.000000000000000,193,277.727616656000009,4363.895992009999645
194,194.000000000000000,194,337.499951636999981,4473.637077170000339
195,195.000000000000000,195,372.239522400999988,4470.708265250000295
196,196.000000000000000,196,343.319495037000024,4416.760279199999786
197,197.000000000000000,197,355.659515505999991,4477.040792349999720
198,198.000000000000000,198,340.969765300000006,4429.844979720000083
199,199.000000000000000,199,272.657695375000003,4451.889012360000379
200,200.000000000000000,200,260.289759924000009,4410.184518940000089
201,201.000000000000000,201,244.673627761000006,4428.137650790000407
202,202.000000000000000,202,261.565961045999984,4382.800878760000160
203,203.000000000000000,203,271.034151162000001,4435.212715759999810
204,204.000000000000000,204,284.054393453999978,4451.241536829999859
205,205.000000000000000,205,345.392442973000016,4407.228121869999995
206,206.000000000000000,206,282.980217825000011,4401.822814600000129
207,207.000000000000000,207,387.276716634000024,4477.287138220000088
208,208.000000000000000,208,317.006826828999976,4460.306898800000454
209,209.000000000000000,209,334.297388200000000,4428.261031770000045
210,210.000000000000000,210,292.759791058000019,4455.827378840000165
211,211.000000000000000,211,376.197746940000002,4449.308424709999599
212,212.000000000000000,212,399.917178698999976,4465.643550570000116
213,213.000000000000000,213,327.129511374000003,4419.933212590000039
214,214.000000000000000,214,287.659707253000022,4419.424435349999840
215,215.000000000000000,215,308.616814443999999,4455.164569849999680
216,216.000000000000000,216,297.716482223000014,4366.631637909999881
217,217.000000000000000,217,379.532666944000027,4464.470674080000208
218,218.000000000000000,218,235.028111924999990,4425.858423749999929
219,219.000000000000000,219,322.494739100000004,4473.629102230000171
220,220.000000000000000,220,314.048994874000016,4367.231829170000310
221,221.000000000000000,221,275.440711733000001,4420.939482030000363
222,222.000000000000000,222,245.045362009000002,4418.084259299999758
223,223.000000000000000,223,286.372477224000022,4442.883872610000253
224,224.000000000000000,224,297.414837417999991,4462.947710440000264
225,225.000000000000000,225,320.512361762000012,4461.456647660000272
226,226.000000000000000,226,321.294500582000012,4381.452919970000039
227,227.000000000000000,227,346.138162437000005,4466.363419270000122
228,228.000000000000000,228,306.682416048999983,4359.902528540000276
229,229.000000000000000,229,362.888241854000000,4456.311916089999613
230,230.000000000000000,230,278.007762920000005,4457.987764380000044
231,231.000000000000000,231,262.786372298999993,4393.628311690000373
232,232.000000000000000,232,317.963712758999975,4381.152546479999728
233,233.000000000000000,233,312.767002263999984,4483.145496099999946
234,234.000000000000000,234,362.249382425000022,4464.447967459999745
235,235.000000000000000,235,316.024534430000017,4405.732826790000217
236,236.000000000000000,236,315.576829529999998,4429.826396110000132
237,237.000000000000000,237,258.382388323999976,4463.706631570000354
238,238.000000000000000,238,333.172872736999977,4443.259829440000431
239,239.000000000000000,239,322.250756846000002,4406.111139329999787
240,240.000000000000000,240,300.408790364000026,4455.868730829999549
241,241.000000000000000,241,304.822439507000013,4469.009447649999856
242,242.000000000000000,242,321.792139944999974,4452.316804050000428
243,243.000000000000000,243,267.931782042999998,4456.523828620000131
244,244.000000000000000,244,355.493939129000012,4420.832587849999982
245,245.000000000000000,245,349.442108890999975,4480.541272720000052
246,246.000000000000000,246,354.029670198000019,4444.310855480000100
247,247.000000000000000,247,324.703907250999976,4438.792230789999849
248,248.000000000000000,248,291.066691317999982,4442.125766989999647
249,249.000000000000000,249,287.511431245999972,4359.593165000000226
250,250.000000000000000,250,279.815973047999989,4454.575890860000072
251,251.000000000000000,251,262.929404051999995,4425.251181409999845
252,252.000000000000000,252,294.138353177999988,4369.621207829999548
253,253.000000000000000,253,284.103732017000027,4437.897208170000340
254,254.000000000000000,254,296.006844918000013,4368.068771909999668
255,255.000000000000000,255,288.746056694999993,4362.279680720000215
256,256.000000000000000,256,312.474904895999998,4456.608103040000060
257,257.000000000000000,257,305.617226286000005,4462.518720349999967
258,258.000000000000000,258,365.197428866999985,4472.556596909999826
259,259.000000000000000,259,337.033510937000017,4436.640263520000190
260,260.000000000000000,260,270.454418025999985,4392.422621519999666
261,261.000000000000000,261,327.973004332000016,4423.040828750000401
262,262.000000000000000,262,308.488460125000017,4441.337387010000384
263,263.000000000000000,263,325.085264112999994,4446.857662479999817
264,264.000000000000000,264,368.029578124000011,4455.358941559999948
265,265.000000000000000,265,257.404754502000003,4420.604437040000448
266,266.000000000000000,266,367.321495877000018,4464.853334379999978
267,267.000000000000000,267,298.989500104000001,4473.003898459999618
268,268.000000000000000,268,396.081742785000017,4470.777027740000449
269,269.000000000000000,269,352.071204092000016,4466.622018910000406
270,270.000000000000000,270,325.854593083999987,4473.668623800000205
271,271.000000000000000,271,296.986690758999998,4452.031049299999722
272,272.000000000000000,272,350.397101336999981,4470.999929059999886
273,273.000000000000000,273,313.668919085000027,4395.767362040000080
274,274.000000000000000,274,251.673434729000007,4392.378043220000109
275,275.000000000000000,275,282.688045819000024,4452.849566699999741
276,276.000000000000000,276,310.054196463999972,4375.618891160000203
277,277.000000000000000,277,267.839762195999981,4387.467200000000048
278,278.000000000000000,278,320.030372655000008,4455.933203700000377
279,279.000000000000000,279,318.213259095000012,4436.305312890000096
280,280.000000000000000,280,325.597401321000007,4483.744959999999992
281,281.000000000000000,281,302.809027834999995,4433.331267509999634
282,282.000000000000000,282,316.484741208000003,4362.492141959999572
283,283.000000000000000,283,342.165487106000000,4441.242899359999683
284,284.000000000000000,284,253.431500430000000,4375.596518800000013
285,285.000000000000000,285,275.741732641999988,4447.086351930000092
286,286.000000000000000,286,263.104561514000011,4452.203624249999848
287,287.000000000000000,287,340.933924637000018,4452.375963829999819
288,288.000000000000000,288,290.251283434000015,4440.128109299999778
289,289.000000000000000,289,318.421414116999983,4476.829829739999695
290,290.000000000000000,290,278.186983907000013,4428.724079990000064
291,291.000000000000000,291,325.392389408999975,4465.289665209999839
292,292.000000000000000,292,357.983775831000003,4476.130914889999985
293,293.000000000000000,293,321.997395698999981,4377.693525960000443
294,294.000000000000000,294,351.919229831999985,4427.900136719999864
295,295.000000000000000,295,386.969538195999974,4478.513924589999988
296,296.000000000000000,296,272.732636013999979,4427.659507590000430
297,297.000000000000000,297,325.713427186999979,4375.977165440000135
298,298.000000000000000,298,323.390463941000007,4458.171259259999715
299,299.000000000000000,299,317.632554431000017,4362.676937840000392
300,300.000000000000000,300,239.202019352000008,4441.642268710000280
301,301.000000000000000,301,221.491755240999993,4430.836421459999656
302,302.000000000000000,302,285.737886897000010,4421.274162069999875
303,303.000000000000000,303,279.608652673999984,4411.544077120000111
304,304.000000000000000,304,325.939210533999983,4451.190354540000044
305,305.000000000000000,305,380.371325484000010,4440.467172740000024
306,306.000000000000000,306,350.297600781000028,4413.526316069999666
307,307.000000000000000,307,318.621430873000008,4388.260035829999651
308,308.000000000000000,308,283.282539654000004,4390.434955200000331
309,309.000000000000000,309,309.481962058000022,4447.062392279999585
310,310.000000000000000,310,276.172637770999984,4453.460690279999653
311,311.000000000000000,311,326.102299786000003,4416.444889000000330
312,312.000000000000000,312,259.356073364999986,4461.299172310000358
313,313.000000000000000,313,311.486779481999974,4434.180003260000376
314,314.000000000000000,314,266.190671507999980,4432.463071060000402
315,315.000000000000000,315,279.285115137999981,4369.154479290000381
316,316.000000000000000,316,384.491728661000025,4460.681822690000445
317,317.000000000000000,317,299.721530426000015,4386.956552710000324
318,318.000000000000000,318,332.901236235999988,4460.396352450000450
319,319.000000000000000,319,262.845858473000021,4387.847911259999819
320,320.000000000000000,320,264.979211497999984,4433.094128529999580
321,321.000000000000000,321,253.137240458999997,4423.156853430000410
322,322.000000000000000,322,283.833701833000021,4368.298635979999744
323,323.000000000000000,323,346.953678384999989,4409.825084719999722
324,324.000000000000000,324,394.462502254000015,4470.947289030000320
325,325.000000000000000,325,298.063989794999998,4373.973201550000340
326,326.000000000000000,326,287.568440173999988,4379.231907659999706
327,327.000000000000000,327,333.984271835000015,4488.285822429999826
328,328.000000000000000,328,246.804391140999996,4391.588253799999620
329,329.000000000000000,329,259.605701534999980,4434.101059919999898
330,330.000000000000000,330,318.776531724999984,4384.099782190000042
331,331.000000000000000,331,340.542846327000007,4421.366039759999694
332,332.000000000000000,332,293.721436922000009,4418.586117439999725
333,333.000000000000000,333,255.484056810999988,4441.948647569999594
334,334.000000000000000,334,248.937489429000010,4410.118485470000451
335,335.000000000000000,335,335.733378403000017,4448.814856809999583
336,336.000000000000000,336,326.908340194999994,4440.168248230000245
337,337.000000000000000,337,249.214894882000010,4421.040640209999765
338,338.000000000000000,338,326.821707237999988,4476.104280870000366
339,339.000000000000000,339,327.519056701000011,4416.402647509999952
340,340.000000000000000,340,373.200064290999990,4441.283709239999553
341,341.000000000000000,341,274.746113357000013,4459.892829960000199
342,342.000000000000000,342,391.271089696999979,4469.566430380000384
343,343.000000000000000,343,254.203054764999990,4391.696622280000156
344,344.000000000000000,344,248.110224079000005,4387.429200759999731
345,345.000000000000000,345,292.340525050999986,4447.713048849999723
346,346.000000000000000,346,334.282820554000011,4454.879269150000255
347,347.000000000000000,347,362.238063198000020,4469.748133170000074
348,348.000000000000000,348,324.312511572999995,4414.153713959999550
349,349.000000000000000,349,362.246910537000019,4477.253409019999708
350,350.000000000000000,350,284.561797765999984,4400.366558710000390
351,351.000000000000000,351,253.453163106000005,4444.557793060000222
352,352.000000000000000,352,366.999012744000026,4450.261564419999559
353,353.000000000000000,353,394.530346267000027,4468.278033820000019
354,354.000000000000000,354,331.189477168999986,4381.876154460000180
355,355.000000000000000,355,279.866361622999989,4381.318963179999628
356,356.000000000000000,356,228.594526169999995,4442.592916810000133
357,357.000000000000000,357,323.361936538999998,4382.939836769999602
358,358.000000000000000,358,282.684590347999972,4418.986980869999570
359,359.000000000000000,359,383.147973256999990,4447.030847889999677
360,360.000000000000000,360,271.598030225999992,4441.840927500000362
361,361.000000000000000,361,288.483230855999977,4423.622407640000347
362,362.000000000000000,362,324.565306958999997,4418.135435639999741
363,363.000000000000000,363,299.555155678999995,4408.282693909999580
364,364.000000000000000,364,335.438337019000016,4391.621708939999735
365,365.000000000000000,365,309.537926089999985,4431.284373600000436
366,366.000000000000000,366,248.230866851999991,4414.275779550000152
367,367.000000000000000,367,333.171255164000002,4473.642841840000074
368,368.000000000000000,368,262.132963252000025,4460.587241019999965
369,369.000000000000000,369,278.573358434999989,4439.163545379999960
370,370.000000000000000,370,373.753910356000006,4464.699531719999868
371,371.000000000000000,371,329.384327949000010,4436.786582099999578
372,372.000000000000000,372,357.469324950999976,4449.052388750000318
373,373.000000000000000,373,319.322524841000018,4417.669435609999709
374,374.000000000000000,374,372.487318786999992,4433.800635270000384
375,375.000000000000000,375,320.680544868000027,4440.113947230000122
376,376.000000000000000,376,374.657525867000004,4476.696070590000090
377,377.000000000000000,377,309.053191286000015,4476.457276049999564
378,378.000000000000000,378,392.732184073999974,4472.633909600000152
379,379.000000000000000,379,313.340120044000003,4442.032758610000201
380,380.000000000000000,380,283.969053347999989,4456.215565309999874
381,381.000000000000000,381,308.895387264000021,4384.336834419999832
382,382.000000000000000,382,279.076644531999989,4425.717668260000210
383,383.000000000000000,383,299.617127384000014,4468.449183310000080
384,384.000000000000000,384,312.756045710000024,4364.264844340000309
385,385.000000000000000,385,373.197947874000022,4438.802277800000411
386,386.000000000000000,386,329.049685280000006,4444.401786039999934
387,387.000000000000000,387,255.277586493999991,4382.944888089999949
388,388.000000000000000,388,254.173808425999994,4407.107251460000043
389,389.000000000000000,389,344.178570406000006,4482.922046960000444
390,390.000000000000000,390,303.739870884000027,4405.855855759999940
391,391.000000000000000,391,381.255813810999996,4475.620081099999879
392,392.000000000000000,392,251.787113503000000,4454.233565669999734
393,393.000000000000000,393,314.936921670999993,4474.151095039999745
394,394.000000000000000,394,318.171153710999988,4422.013604159999886
395,395.000000000000000,395,272.102253156000017,4374.896324149999600
396,396.000000000000000,396,323.722725735999973,4434.068680459999996
397,397.000000000000000,397,287.315551506000020,4446.553490410000450
398,398.000000000000000,398,274.498946531000001,4445.951259340000433
399,399.000000000000000,399,296.442127744999993,4363.296590580000156
400,400.000000000000000,400,233.667747652000003,4425.951790090000031
401,401.000000000000000,401,328.494051103000004,4379.741519899999730
402,402.000000000000000,402,359.353310927999985,4473.770170720000351
403,403.000000000000000,403,377.198435755999981,4438.954878339999595
404,404.000000000000000,404,331.855234048000000,4405.851631280000220
405,405.000000000000000,405,275.680371820000005,4391.546073929999693
406,406.000000000000000,406,252.846894499000001,4412.287948909999614
407,407.000000000000000,407,311.131160347999980,4361.321463739999672
408,408.000000000000000,408,276.970461139000008,4387.138867530000425
409,409.000000000000000,409,273.819753205999973,4377.390597429999616
410,410.000000000000000,410,384.862206114999992,4450.900576340000043
411,411.000000000000000,411,323.493271225000001,4426.381092720000197
412,412.000000000000000,412,282.194119275999981,4428.506525200000397
413,413.000000000000000,413,383.528312098000015,4476.557535349999853
414,414.000000000000000,414,311.085002153000005,4407.237526869999783
415,415.000000000000000,415,343.089464562999979,4464.867533530000401
416,416.000000000000000,416,282.136198607999972,4376.646538340000006
417,417.000000000000000,417,315.007507062000002,4472.096523690000140
418,418.000000000000000,418,343.665480687000013,4456.758877219999704
419,419.000000000000000,419,255.790872029000013,4425.441886339999655
420,420.000000000000000,420,316.778536953000014,4442.946127739999611
421,421.000000000000000,421,278.372970479999992,4376.279832960000022
422,422.000000000000000,422,306.149148539000009,4418.921066900000369
423,423.000000000000000,423,317.141768038000009,4369.570823070000188
424,424.000000000000000,424,231.213484216000012,4424.280494540000291
425,425.000000000000000,425,304.264312587999996,4410.368755499999679
426,426.000000000000000,426,317.029680041999995,4366.285524869999790
427,427.000000000000000,427,276.827231482000002,4433.820738209999945
428,428.000000000000000,428,369.613901968999983,4456.318861179999658
429,429.000000000000000,429,281.591405532000010,4461.187462709999636
430,430.000000000000000,430,298.159340026999985,4401.032031769999776
431,431.000000000000000,431,301.137328398000022,4410.817064109999592
432,432.000000000000000,432,291.707871985999986,4450.887774259999787
433,433.000000000000000,433,371.551427747999981,4454.313745589999598
434,434.000000000000000,434,326.939432053000019,4453.945640330000060
435,435.000000000000000,435,344.596739166000020,4400.886168009999892
436,436.000000000000000,436,293.348420510999972,4446.253589599999941
437,437.000000000000000,437,298.184581723999997,4456.544504569999845
438,438.000000000000000,438,242.908744008000014,4442.414052930000253
439,439.000000000000000,439,311.351532319000000,4477.127293020000252
440,440.000000000000000,440,306.433320294999987,4443.186667910000324
441,441.000000000000000,441,334.389330563999977,4469.659080559999893
442,442.000000000000000,442,270.109135390000006,4384.780767049999668
443,443.000000000000000,443,385.393733834999978,4447.436237679999977
444,444.000000000000000,444,396.151022672000011,4460.832223200000044
445,445.000000000000000,445,284.889570660999993,4372.466654599999856
446,446.000000000000000,446,295.230175081000027,4461.951273470000160
447,447.000000000000000,447,276.696302066999976,4396.208142569999836
448,448.000000000000000,448,329.236099894000006,4452.771762090000266
449,449.000000000000000,449,321.785166041000025,4438.704528600000231
450,450.000000000000000,450,297.092625477000013,4453.579736669999875
451,451.000000000000000,451,298.795640014000014,4429.416272620000200
452,452.000000000000000,452,320.702189024000006,4445.653602049999790
453,453.000000000000000,453,287.740688530999989,4374.398251319999872
454,454.000000000000000,454,349.510676859999990,4434.382467270000234
455,455.000000000000000,455,370.276737631999993,4479.437020239999583
456,456.000000000000000,456,348.748585708999997,4406.600882920000004
457,457.000000000000000,457,288.656955589000006,4409.693593689999943
458,458.000000000000000,458,280.066402337999989,4371.389645680000285
459,459.000000000000000,459,291.769148464000011,4397.104215899999872
460,460.000000000000000,460,296.382216867000011,4416.313256809999984
461,461.000000000000000,461,343.045338555999990,4468.463082629999917
462,462.000000000000000,462,286.485959517000026,4429.013785510000162
463,463.000000000000000,463,352.925384381000015,4422.555362719999721
464,464.000000000000000,464,295.107673573000000,4356.210848159999841
465,465.000000000000000,465,304.588410426999985,4395.821028729999853
466,466.000000000000000,466,249.744310511000009,4405.590801960000135
467,467.000000000000000,467,387.470581813000024,4474.890890470000159
468,468.000000000000000,468,244.869895791999994,4435.213238629999978
469,469.000000000000000,469,255.575522529000011,4451.865766869999788
470,470.000000000000000,470,368.126037493000013,4474.639351660000102
471,471.000000000000000,471,397.257495330999973,4472.509672959999989
472,472.000000000000000,472,283.060595197999987,4423.608636570000272
473,473.000000000000000,473,274.828447917000005,4385.138368480000281
474,474.000000000000000,474,282.954960921999998,4364.196850129999802
475,475.000000000000000,475,292.020651422000014,4459.374825459999556
476,476.000000000000000,476,298.650799168999981,4397.017002980000143
477,477.000000000000000,477,257.070618807000017,4374.134929480000210
478,478.000000000000000,478,303.380868571000008,4382.358043299999736
479,479.000000000000000,479,296.329275111000015,4446.216789090000020
480,480.000000000000000,480,325.456117989999996,4400.878446259999691
