FID,FID_1,farmer_ID,commu_ID,Distance
125,781,781.000000000000000,0,0.000000000000000
126,789,789.000000000000000,0,0.000000000000000
127,790,790.000000000000000,0,0.000000000000000
128,798,798.000000000000000,0,0.000000000000000
129,806,806.000000000000000,0,0.000000000000000
130,809,809.000000000000000,0,0.000000000000000
131,817,817.000000000000000,0,0.000000000000000
132,828,828.000000000000000,0,0.000000000000000
133,829,829.000000000000000,0,0.000000000000000
134,833,833.000000000000000,0,0.000000000000000
135,851,851.000000000000000,0,0.000000000000000
136,857,857.000000000000000,0,0.000000000000000
137,858,858.000000000000000,0,0.000000000000000
138,859,859.000000000000000,0,0.000000000000000
139,861,861.000000000000000,0,0.000000000000000
140,870,870.000000000000000,0,0.000000000000000
141,873,873.000000000000000,0,0.000000000000000
142,875,875.000000000000000,0,0.000000000000000
143,882,882.000000000000000,0,0.000000000000000
144,884,884.000000000000000,0,1943.271867919999977
145,886,886.000000000000000,0,0.000000000000000
146,891,891.000000000000000,0,0.000000000000000
147,906,906.000000000000000,0,2033.435415030000058
148,908,908.000000000000000,0,0.000000000000000
149,910,910.000000000000000,0,0.000000000000000
150,913,913.000000000000000,0,4250.095562000000427
151,924,924.000000000000000,0,1484.098513290000028
152,935,935.000000000000000,0,0.000000000000000
153,947,947.000000000000000,0,0.000000000000000
154,960,960.000000000000000,0,104.382337910000004
155,965,965.000000000000000,0,8754.608462539999891
156,968,968.000000000000000,0,0.000000000000000
157,971,971.000000000000000,0,0.000000000000000
158,982,982.000000000000000,0,0.000000000000000
159,988,988.000000000000000,0,0.000000000000000
160,990,990.000000000000000,0,0.000000000000000
161,997,997.000000000000000,0,0.000000000000000
162,998,998.000000000000000,0,0.000000000000000
163,32,32.000000000000000,1,0.000000000000000
164,74,74.000000000000000,1,0.000000000000000
165,99,99.000000000000000,1,0.000000000000000
166,126,126.000000000000000,1,0.000000000000000
167,130,130.000000000000000,1,0.000000000000000
168,142,142.000000000000000,1,0.000000000000000
169,146,146.000000000000000,1,0.000000000000000
170,170,170.000000000000000,1,0.000000000000000
171,174,174.000000000000000,1,0.000000000000000
172,229,229.000000000000000,1,0.000000000000000
173,238,238.000000000000000,1,0.000000000000000
174,242,242.000000000000000,1,0.000000000000000
175,246,246.000000000000000,1,0.000000000000000
176,247,247.000000000000000,1,0.000000000000000
177,259,259.000000000000000,1,0.000000000000000
178,263,263.000000000000000,1,0.000000000000000
179,278,278.000000000000000,1,0.000000000000000
180,279,279.000000000000000,1,0.000000000000000
181,283,283.000000000000000,1,0.000000000000000
182,287,287.000000000000000,1,0.000000000000000
183,298,298.000000000000000,1,0.000000000000000
184,304,304.000000000000000,1,0.000000000000000
185,318,318.000000000000000,1,0.000000000000000
186,335,335.000000000000000,1,0.000000000000000
187,336,336.000000000000000,1,0.000000000000000
188,346,346.000000000000000,1,0.000000000000000
189,371,371.000000000000000,1,0.000000000000000
190,372,372.000000000000000,1,0.000000000000000
191,375,375.000000000000000,1,0.000000000000000
192,386,386.000000000000000,1,0.000000000000000
193,418,418.000000000000000,1,0.000000000000000
194,434,434.000000000000000,1,0.000000000000000
195,448,448.000000000000000,1,0.000000000000000
196,449,449.000000000000000,1,0.000000000000000
197,452,452.000000000000000,1,0.000000000000000
198,484,484.000000000000000,1,0.000000000000000
199,493,493.000000000000000,1,0.000000000000000
200,497,497.000000000000000,1,0.000000000000000
201,511,511.000000000000000,1,0.000000000000000
202,519,519.000000000000000,1,0.000000000000000
203,532,532.000000000000000,1,0.000000000000000
204,624,624.000000000000000,1,0.000000000000000
205,636,636.000000000000000,1,0.000000000000000
206,659,659.000000000000000,1,0.000000000000000
207,686,686.000000000000000,1,0.000000000000000
208,697,697.000000000000000,1,0.000000000000000
209,744,744.000000000000000,1,0.000000000000000
210,752,752.000000000000000,1,0.000000000000000
211,760,760.000000000000000,1,0.000000000000000
212,770,770.000000000000000,1,0.000000000000000
213,777,777.000000000000000,1,0.000000000000000
214,818,818.000000000000000,1,0.000000000000000
215,819,819.000000000000000,1,0.000000000000000
216,820,820.000000000000000,1,0.000000000000000
217,827,827.000000000000000,1,0.000000000000000
218,834,834.000000000000000,1,0.000000000000000
219,879,879.000000000000000,1,0.000000000000000
220,895,895.000000000000000,1,0.000000000000000
221,900,900.000000000000000,1,0.000000000000000
222,920,920.000000000000000,1,0.000000000000000
223,926,926.000000000000000,1,0.000000000000000
224,927,927.000000000000000,1,0.000000000000000
225,941,941.000000000000000,1,0.000000000000000
226,944,944.000000000000000,1,0.000000000000000
227,951,951.000000000000000,1,0.000000000000000
228,962,962.000000000000000,1,0.000000000000000
229,979,979.000000000000000,1,0.000000000000000
230,3,3.000000000000000,2,0.000000000000000
231,4,4.000000000000000,2,0.000000000000000
232,12,12.000000000000000,2,0.000000000000000
233,43,43.000000000000000,2,0.000000000000000
234,47,47.000000000000000,2,0.000000000000000
235,52,52.000000000000000,2,916.475313740000047
236,57,57.000000000000000,2,0.000000000000000
237,63,63.000000000000000,2,0.000000000000000
238,66,66.000000000000000,2,0.000000000000000
239,76,76.000000000000000,2,0.000000000000000
240,86,86.000000000000000,2,0.000000000000000
241,87,87.000000000000000,2,0.000000000000000
242,93,93.000000000000000,2,0.000000000000000
243,102,102.000000000000000,2,0.000000000000000
244,107,107.000000000000000,2,0.000000000000000
245,137,137.000000000000000,2,0.000000000000000
246,149,149.000000000000000,2,0.000000000000000
247,150,150.000000000000000,2,0.000000000000000
248,157,157.000000000000000,2,0.000000000000000
249,158,158.000000000000000,2,1822.529122830000006
250,159,159.000000000000000,2,2253.773308819999784
251,160,160.000000000000000,2,0.000000000000000
252,163,163.000000000000000,2,0.000000000000000
253,167,167.000000000000000,2,0.000000000000000
254,172,172.000000000000000,2,0.000000000000000
255,178,178.000000000000000,2,0.000000000000000
256,180,180.000000000000000,2,0.000000000000000
257,182,182.000000000000000,2,0.000000000000000
258,186,186.000000000000000,2,0.000000000000000
259,188,188.000000000000000,2,0.000000000000000
260,191,191.000000000000000,2,0.000000000000000
261,204,204.000000000000000,2,0.000000000000000
262,208,208.000000000000000,2,0.000000000000000
263,210,210.000000000000000,2,0.000000000000000
264,215,215.000000000000000,2,0.000000000000000
265,223,223.000000000000000,2,0.000000000000000
266,224,224.000000000000000,2,0.000000000000000
267,236,236.000000000000000,2,0.000000000000000
268,240,240.000000000000000,2,0.000000000000000
269,241,241.000000000000000,2,2653.998037509999904
270,248,248.000000000000000,2,0.000000000000000
271,250,250.000000000000000,2,0.000000000000000
272,253,253.000000000000000,2,0.000000000000000
273,256,256.000000000000000,2,0.000000000000000
274,257,257.000000000000000,2,0.000000000000000
275,262,262.000000000000000,2,0.000000000000000
276,267,267.000000000000000,2,6571.266264889999547
277,271,271.000000000000000,2,0.000000000000000
278,275,275.000000000000000,2,0.000000000000000
279,281,281.000000000000000,2,0.000000000000000
280,288,288.000000000000000,2,0.000000000000000
281,309,309.000000000000000,2,0.000000000000000
282,313,313.000000000000000,2,0.000000000000000
283,345,345.000000000000000,2,0.000000000000000
284,361,361.000000000000000,2,0.000000000000000
285,365,365.000000000000000,2,0.000000000000000
286,379,379.000000000000000,2,0.000000000000000
287,380,380.000000000000000,2,0.000000000000000
288,383,383.000000000000000,2,2027.159700389999898
289,397,397.000000000000000,2,0.000000000000000
290,412,412.000000000000000,2,0.000000000000000
291,420,420.000000000000000,2,0.000000000000000
292,429,429.000000000000000,2,0.000000000000000
293,432,432.000000000000000,2,0.000000000000000
294,436,436.000000000000000,2,0.000000000000000
295,437,437.000000000000000,2,0.000000000000000
296,440,440.000000000000000,2,0.000000000000000
297,446,446.000000000000000,2,0.000000000000000
298,450,450.000000000000000,2,0.000000000000000
299,451,451.000000000000000,2,0.000000000000000
300,462,462.000000000000000,2,0.000000000000000
301,475,475.000000000000000,2,0.000000000000000
302,479,479.000000000000000,2,0.000000000000000
303,486,486.000000000000000,2,0.000000000000000
304,499,499.000000000000000,2,0.000000000000000
305,508,508.000000000000000,2,0.000000000000000
306,510,510.000000000000000,2,0.000000000000000
307,520,520.000000000000000,2,0.000000000000000
308,539,539.000000000000000,2,0.000000000000000
309,556,556.000000000000000,2,0.000000000000000
310,572,572.000000000000000,2,0.000000000000000
311,587,587.000000000000000,2,0.000000000000000
312,592,592.000000000000000,2,0.000000000000000
313,619,619.000000000000000,2,0.000000000000000
314,632,632.000000000000000,2,0.000000000000000
315,646,646.000000000000000,2,0.000000000000000
316,649,649.000000000000000,2,0.000000000000000
317,656,656.000000000000000,2,0.000000000000000
318,663,663.000000000000000,2,0.000000000000000
319,689,689.000000000000000,2,0.000000000000000
320,691,691.000000000000000,2,0.000000000000000
321,701,701.000000000000000,2,0.000000000000000
322,704,704.000000000000000,2,0.000000000000000
323,732,732.000000000000000,2,0.000000000000000
324,753,753.000000000000000,2,0.000000000000000
325,766,766.000000000000000,2,5240.370944569999665
326,769,769.000000000000000,2,0.000000000000000
327,779,779.000000000000000,2,0.000000000000000
328,785,785.000000000000000,2,243.270259369999991
329,796,796.000000000000000,2,0.000000000000000
330,804,804.000000000000000,2,0.000000000000000
331,812,812.000000000000000,2,0.000000000000000
332,813,813.000000000000000,2,0.000000000000000
333,815,815.000000000000000,2,0.000000000000000
334,835,835.000000000000000,2,0.000000000000000
335,841,841.000000000000000,2,0.000000000000000
336,842,842.000000000000000,2,0.000000000000000
337,864,864.000000000000000,2,0.000000000000000
338,868,868.000000000000000,2,0.000000000000000
339,889,889.000000000000000,2,0.000000000000000
340,893,893.000000000000000,2,0.000000000000000
341,901,901.000000000000000,2,0.000000000000000
342,902,902.000000000000000,2,0.000000000000000
343,907,907.000000000000000,2,0.000000000000000
344,950,950.000000000000000,2,0.000000000000000
345,955,955.000000000000000,2,0.000000000000000
346,972,972.000000000000000,2,0.000000000000000
347,977,977.000000000000000,2,0.000000000000000
348,993,993.000000000000000,2,2569.352482660000078
349,999,999.000000000000000,2,0.000000000000000
350,6,6.000000000000000,3,0.000000000000000
351,11,11.000000000000000,3,3220.719210270000076
352,14,14.000000000000000,3,1690.576618370000006
353,18,18.000000000000000,3,0.000000000000000
354,24,24.000000000000000,3,0.000000000000000
355,25,25.000000000000000,3,0.000000000000000
356,28,28.000000000000000,3,0.000000000000000
357,29,29.000000000000000,3,1164.473948340000106
358,36,36.000000000000000,3,0.000000000000000
359,37,37.000000000000000,3,0.000000000000000
360,39,39.000000000000000,3,0.000000000000000
361,41,41.000000000000000,3,18563.422638989999541
362,48,48.000000000000000,3,1088.685138040000083
363,53,53.000000000000000,3,0.000000000000000
364,60,60.000000000000000,3,0.000000000000000
365,70,70.000000000000000,3,0.000000000000000
366,82,82.000000000000000,3,0.000000000000000
367,83,83.000000000000000,3,0.000000000000000
368,91,91.000000000000000,3,0.000000000000000
369,97,97.000000000000000,3,13250.602001470000687
370,98,98.000000000000000,3,0.000000000000000
371,101,101.000000000000000,3,0.000000000000000
372,104,104.000000000000000,3,7096.496266189999915
373,115,115.000000000000000,3,0.000000000000000
374,123,123.000000000000000,3,2361.844127910000225
375,124,124.000000000000000,3,14677.941893519999212
376,128,128.000000000000000,3,10267.837642419999611
377,133,133.000000000000000,3,7900.887604890000148
378,135,135.000000000000000,3,8033.772887809999702
379,144,144.000000000000000,3,0.000000000000000
380,152,152.000000000000000,3,0.000000000000000
381,187,187.000000000000000,3,5742.371168020000368
382,194,194.000000000000000,3,0.000000000000000
383,195,195.000000000000000,3,0.000000000000000
384,197,197.000000000000000,3,0.000000000000000
385,207,207.000000000000000,3,11068.324463920000198
386,212,212.000000000000000,3,23963.459506420000253
387,217,217.000000000000000,3,3594.769032189999962
388,219,219.000000000000000,3,0.000000000000000
389,225,225.000000000000000,3,0.000000000000000
390,227,227.000000000000000,3,0.000000000000000
391,233,233.000000000000000,3,0.000000000000000
392,234,234.000000000000000,3,0.000000000000000
393,245,245.000000000000000,3,0.000000000000000
394,258,258.000000000000000,3,0.000000000000000
395,266,266.000000000000000,3,0.000000000000000
396,268,268.000000000000000,3,20028.073149910000211
397,269,269.000000000000000,3,0.000000000000000
398,270,270.000000000000000,3,0.000000000000000
399,272,272.000000000000000,3,0.000000000000000
400,280,280.000000000000000,3,0.000000000000000
401,289,289.000000000000000,3,0.000000000000000
402,291,291.000000000000000,3,0.000000000000000
403,292,292.000000000000000,3,0.000000000000000
404,295,295.000000000000000,3,10730.974707979999948
405,316,316.000000000000000,3,8624.869055159999334
406,324,324.000000000000000,3,18405.379192060001515
407,327,327.000000000000000,3,0.000000000000000
408,338,338.000000000000000,3,0.000000000000000
409,342,342.000000000000000,3,15245.706151750000572
410,347,347.000000000000000,3,0.000000000000000
411,349,349.000000000000000,3,0.000000000000000
412,353,353.000000000000000,3,18532.009358210001665
413,367,367.000000000000000,3,0.000000000000000
414,370,370.000000000000000,3,0.000000000000000
415,376,376.000000000000000,3,0.000000000000000
416,377,377.000000000000000,3,0.000000000000000
417,378,378.000000000000000,3,16631.138157490000594
418,389,389.000000000000000,3,0.000000000000000
419,391,391.000000000000000,3,5081.869356250000237
420,393,393.000000000000000,3,0.000000000000000
421,402,402.000000000000000,3,0.000000000000000
422,413,413.000000000000000,3,7340.231344679999893
423,415,415.000000000000000,3,0.000000000000000
424,417,417.000000000000000,3,0.000000000000000
425,439,439.000000000000000,3,0.000000000000000
426,441,441.000000000000000,3,0.000000000000000
427,444,444.000000000000000,3,20278.594839450001018
428,455,455.000000000000000,3,0.000000000000000
429,461,461.000000000000000,3,0.000000000000000
430,467,467.000000000000000,3,11317.458914740000182
431,470,470.000000000000000,3,0.000000000000000
432,471,471.000000000000000,3,21158.110822650000046
433,491,491.000000000000000,3,0.000000000000000
434,494,494.000000000000000,3,0.000000000000000
435,500,500.000000000000000,3,0.000000000000000
436,501,501.000000000000000,3,0.000000000000000
437,506,506.000000000000000,3,0.000000000000000
438,509,509.000000000000000,3,0.000000000000000
439,512,512.000000000000000,3,0.000000000000000
440,514,514.000000000000000,3,10156.837439000000813
441,526,526.000000000000000,3,0.000000000000000
442,529,529.000000000000000,3,0.000000000000000
443,531,531.000000000000000,3,0.000000000000000
444,535,535.000000000000000,3,3371.367778580000049
445,536,536.000000000000000,3,0.000000000000000
446,537,537.000000000000000,3,0.000000000000000
447,547,547.000000000000000,3,1647.537691270000096
448,549,549.000000000000000,3,17022.643741269999737
449,553,553.000000000000000,3,0.000000000000000
450,554,554.000000000000000,3,0.000000000000000
451,557,557.000000000000000,3,0.000000000000000
452,559,559.000000000000000,3,0.000000000000000
453,563,563.000000000000000,3,0.000000000000000
454,566,566.000000000000000,3,0.000000000000000
455,568,568.000000000000000,3,0.000000000000000
456,571,571.000000000000000,3,3591.491236389999813
457,578,578.000000000000000,3,0.000000000000000
458,579,579.000000000000000,3,0.000000000000000
459,581,581.000000000000000,3,0.000000000000000
460,585,585.000000000000000,3,0.000000000000000
461,586,586.000000000000000,3,0.000000000000000
462,598,598.000000000000000,3,0.000000000000000
463,600,600.000000000000000,3,0.000000000000000
464,614,614.000000000000000,3,0.000000000000000
465,625,625.000000000000000,3,0.000000000000000
466,638,638.000000000000000,3,3735.613996000000043
467,650,650.000000000000000,3,13322.946063720000893
468,657,657.000000000000000,3,0.000000000000000
469,670,670.000000000000000,3,5148.019003979999979
470,672,672.000000000000000,3,23285.035883339998691
471,677,677.000000000000000,3,0.000000000000000
472,682,682.000000000000000,3,0.000000000000000
473,683,683.000000000000000,3,0.000000000000000
474,688,688.000000000000000,3,0.000000000000000
475,693,693.000000000000000,3,0.000000000000000
476,695,695.000000000000000,3,0.000000000000000
477,710,710.000000000000000,3,0.000000000000000
478,714,714.000000000000000,3,7975.944830049999837
479,717,717.000000000000000,3,0.000000000000000
480,718,718.000000000000000,3,9316.338968160000150
481,722,722.000000000000000,3,0.000000000000000
482,739,739.000000000000000,3,1022.678370050000012
483,747,747.000000000000000,3,0.000000000000000
484,759,759.000000000000000,3,0.000000000000000
485,763,763.000000000000000,3,0.000000000000000
486,764,764.000000000000000,3,0.000000000000000
487,772,772.000000000000000,3,0.000000000000000
488,773,773.000000000000000,3,2710.092520549999790
489,776,776.000000000000000,3,0.000000000000000
490,778,778.000000000000000,3,7030.937271560000227
491,791,791.000000000000000,3,2866.115190290000101
492,794,794.000000000000000,3,0.000000000000000
493,800,800.000000000000000,3,0.000000000000000
494,803,803.000000000000000,3,0.000000000000000
495,821,821.000000000000000,3,0.000000000000000
496,822,822.000000000000000,3,0.000000000000000
497,825,825.000000000000000,3,0.000000000000000
498,837,837.000000000000000,3,0.000000000000000
499,838,838.000000000000000,3,0.000000000000000
500,839,839.000000000000000,3,0.000000000000000
501,850,850.000000000000000,3,0.000000000000000
502,860,860.000000000000000,3,0.000000000000000
503,863,863.000000000000000,3,0.000000000000000
504,866,866.000000000000000,3,0.000000000000000
505,877,877.000000000000000,3,0.000000000000000
506,887,887.000000000000000,3,0.000000000000000
507,888,888.000000000000000,3,0.000000000000000
508,892,892.000000000000000,3,13598.799394620000385
509,894,894.000000000000000,3,7519.862771819999580
510,909,909.000000000000000,3,0.000000000000000
511,921,921.000000000000000,3,14966.583923149999464
512,923,923.000000000000000,3,0.000000000000000
513,925,925.000000000000000,3,0.000000000000000
514,929,929.000000000000000,3,0.000000000000000
515,930,930.000000000000000,3,0.000000000000000
516,934,934.000000000000000,3,4235.380360140000448
517,940,940.000000000000000,3,0.000000000000000
518,948,948.000000000000000,3,0.000000000000000
519,949,949.000000000000000,3,11853.784606110000823
520,959,959.000000000000000,3,13242.198064199999862
521,970,970.000000000000000,3,0.000000000000000
522,973,973.000000000000000,3,0.000000000000000
523,974,974.000000000000000,3,25294.602367160001450
524,975,975.000000000000000,3,0.000000000000000
525,989,989.000000000000000,3,0.000000000000000
526,992,992.000000000000000,3,3920.376772669999809
527,994,994.000000000000000,3,16388.870941900000616
528,15,15.000000000000000,4,0.000000000000000
529,19,19.000000000000000,4,0.000000000000000
530,31,31.000000000000000,4,5347.410401629999797
531,33,33.000000000000000,4,0.000000000000000
532,54,54.000000000000000,4,0.000000000000000
533,61,61.000000000000000,4,0.000000000000000
534,62,62.000000000000000,4,0.000000000000000
535,88,88.000000000000000,4,0.000000000000000
536,109,109.000000000000000,4,0.000000000000000
537,118,118.000000000000000,4,0.000000000000000
538,136,136.000000000000000,4,610.124356100000000
539,141,141.000000000000000,4,0.000000000000000
540,151,151.000000000000000,4,0.000000000000000
541,156,156.000000000000000,4,0.000000000000000
542,168,168.000000000000000,4,0.000000000000000
543,175,175.000000000000000,4,0.000000000000000
544,176,176.000000000000000,4,0.000000000000000
545,184,184.000000000000000,4,0.000000000000000
546,192,192.000000000000000,4,0.000000000000000
547,196,196.000000000000000,4,0.000000000000000
548,198,198.000000000000000,4,0.000000000000000
549,205,205.000000000000000,4,0.000000000000000
550,209,209.000000000000000,4,0.000000000000000
551,213,213.000000000000000,4,0.000000000000000
552,239,239.000000000000000,4,0.000000000000000
553,261,261.000000000000000,4,0.000000000000000
554,306,306.000000000000000,4,0.000000000000000
555,311,311.000000000000000,4,0.000000000000000
556,323,323.000000000000000,4,0.000000000000000
557,331,331.000000000000000,4,0.000000000000000
558,339,339.000000000000000,4,0.000000000000000
559,348,348.000000000000000,4,0.000000000000000
560,362,362.000000000000000,4,0.000000000000000
561,364,364.000000000000000,4,0.000000000000000
562,373,373.000000000000000,4,0.000000000000000
563,394,394.000000000000000,4,0.000000000000000
564,396,396.000000000000000,4,0.000000000000000
565,404,404.000000000000000,4,0.000000000000000
566,411,411.000000000000000,4,0.000000000000000
567,435,435.000000000000000,4,0.000000000000000
568,454,454.000000000000000,4,0.000000000000000
569,456,456.000000000000000,4,0.000000000000000
570,480,480.000000000000000,4,0.000000000000000
571,481,481.000000000000000,4,0.000000000000000
572,495,495.000000000000000,4,0.000000000000000
573,504,504.000000000000000,4,0.000000000000000
574,507,507.000000000000000,4,382.820837390000008
575,515,515.000000000000000,4,0.000000000000000
576,530,530.000000000000000,4,0.000000000000000
577,558,558.000000000000000,4,0.000000000000000
578,577,577.000000000000000,4,0.000000000000000
579,590,590.000000000000000,4,0.000000000000000
580,602,602.000000000000000,4,0.000000000000000
581,615,615.000000000000000,4,0.000000000000000
582,620,620.000000000000000,4,0.000000000000000
583,621,621.000000000000000,4,0.000000000000000
584,627,627.000000000000000,4,0.000000000000000
585,639,639.000000000000000,4,889.480249169999979
586,642,642.000000000000000,4,0.000000000000000
587,643,643.000000000000000,4,0.000000000000000
588,652,652.000000000000000,4,0.000000000000000
589,655,655.000000000000000,4,0.000000000000000
590,660,660.000000000000000,4,8774.541456150000158
591,662,662.000000000000000,4,3391.709414219999871
592,666,666.000000000000000,4,0.000000000000000
593,669,669.000000000000000,4,0.000000000000000
594,678,678.000000000000000,4,0.000000000000000
595,687,687.000000000000000,4,0.000000000000000
596,698,698.000000000000000,4,0.000000000000000
597,699,699.000000000000000,4,7806.920334620000176
598,706,706.000000000000000,4,0.000000000000000
599,708,708.000000000000000,4,0.000000000000000
600,709,709.000000000000000,4,0.000000000000000
601,726,726.000000000000000,4,0.000000000000000
602,746,746.000000000000000,4,0.000000000000000
603,750,750.000000000000000,4,0.000000000000000
604,765,765.000000000000000,4,0.000000000000000
605,767,767.000000000000000,4,0.000000000000000
606,783,783.000000000000000,4,0.000000000000000
607,797,797.000000000000000,4,0.000000000000000
608,808,808.000000000000000,4,0.000000000000000
609,811,811.000000000000000,4,0.000000000000000
610,814,814.000000000000000,4,0.000000000000000
611,816,816.000000000000000,4,0.000000000000000
612,830,830.000000000000000,4,0.000000000000000
613,832,832.000000000000000,4,0.000000000000000
614,836,836.000000000000000,4,0.000000000000000
615,845,845.000000000000000,4,0.000000000000000
616,848,848.000000000000000,4,0.000000000000000
617,867,867.000000000000000,4,0.000000000000000
618,871,871.000000000000000,4,0.000000000000000
619,874,874.000000000000000,4,0.000000000000000
620,914,914.000000000000000,4,0.000000000000000
621,937,937.000000000000000,4,0.000000000000000
622,938,938.000000000000000,4,0.000000000000000
623,961,961.000000000000000,4,0.000000000000000
624,963,963.000000000000000,4,0.000000000000000
625,969,969.000000000000000,4,0.000000000000000
626,976,976.000000000000000,4,0.000000000000000
627,986,986.000000000000000,4,0.000000000000000
628,991,991.000000000000000,4,0.000000000000000
629,13,13.000000000000000,5,0.000000000000000
