ton/ha,contcorn,cornsoy,miscanthus,switchgrass,sorghum,cane
0,12.186720847008793,5.395353169805807,29.719256707927162,13.870416097844894,0,0
1,11.724593384423597,5.343128203271302,29.09937127016737,13.268617090858061,0,0
2,11.521895332229887,5.302781056595708,29.07310278168495,13.365557436551738,0,0
3,11.371651542888081,5.250925532180374,29.23949391613533,13.551164594788439,0,0
4,10.884271646239009,4.962490288517741,30.10982251746569,12.959760933615875,0,0
5,10.884271646239009,4.962490288517741,30.10982251746569,12.959760933615875,0,0
6,11.397311120176987,5.283116477543782,28.584770259693798,12.265636849358255,0,0
7,11.236031121408914,5.201242714159355,28.838978712931706,12.214004278755715,0,0
8,11.20274579782507,5.184149851495074,28.93845363954963,12.324213776082196,0,0
9,11.130824583159106,5.136035787999972,29.15876926539969,12.384314226972625,0,0
10,10.902728022293632,4.981314337564413,29.813852969020253,12.422992843467929,0,0
11,10.699010136933447,4.840944325084173,30.483123820687524,12.642475720196373,0,0
12,11.12450637276476,5.118097479927709,29.404749407627016,12.752708262201285,0,0
13,10.769761646240234,4.888369077424533,30.30178233976893,12.678477522010086,0,0
14,10.587991953996221,4.764571482552733,30.84310005695189,12.751652689505365,0,0
15,10.411620865475246,4.644919546398486,31.350273146227853,12.782971895404966,0,0
16,10.78145027085465,4.905237795621335,29.92369326813056,11.919801835439193,0,0
17,10.925875445622161,5.0043044798514815,29.466488038382977,11.802136517424245,0,0
18,10.649060527317683,4.8144266684103085,30.342798062066088,12.027661710286301,0,0
19,10.39631647147449,4.641059971007516,31.142907214124488,12.233576016812506,0,0
20,10.927336523699164,5.006413069626219,29.419226904427685,11.707302056603027,0,0
21,10.501366389780527,4.719755965808696,30.554536923896805,11.586125706541235,0,0
22,10.457593128765893,4.685747260158665,30.846598400733786,11.958907183635347,0,0
23,10.332870352551732,4.6041781675401685,31.087943025269073,11.723401910892036,0,0
24,12.601844902833953,4.6811090621613864,37.814007955700866,11.440268670061862,0,0
25,10.216618835656927,4.5093163178004225,32.038648675816695,13.097916420793641,0,0
26,10.062385275817238,4.410676289548784,32.25119260328916,12.618007601232598,0,0
27,10.645791564548038,4.818822650038844,30.097331694149226,11.46846038852628,0,0
28,10.111849356169916,4.449252371871047,31.91553427175518,12.184403270378475,0,0
29,11.071761698466675,5.105479753856367,28.9620216746801,11.589636738588073,0,0
30,10.073551445362863,4.4213228161516325,32.100727280124154,12.356071291114144,0,0
31,10.872273140814908,4.9725153487414655,29.444315114647328,11.424408659568114,0,0
32,10.364593412013113,4.622619069273843,31.11542511969678,11.978488963852275,0,0
33,9.755169653481687,4.207911430619574,32.91676394425937,12.194063182951846,0,0
34,10.287650783783047,4.575373119012791,31.14582250060827,11.572954761921412,0,0
35,10.648713720701922,4.8230398295882315,30.002809426239036,11.278791466883956,0,0
36,10.558274583164378,4.76542973253336,30.118568376917658,10.97789716894211,0,0
37,13.048320574486802,4.648756578650744,39.27648518124167,10.552597452487634,0,0
38,10.34602005524346,4.623155475511902,30.662592819674877,10.869891763500679,0,0
39,9.699375731559176,4.172959414847618,32.965482721456105,11.958587016327838,0,0
40,10.207439192783283,4.5325231503802375,30.930753513602976,10.608219238230339,0,0
41,10.138148761553193,4.487206987814403,31.06483386056702,10.477382975595168,0,0
42,10.133765527322742,4.480881218490574,31.20661726243148,10.7618863580591,0,0
43,13.096271163576086,4.604587376492956,39.416494120528796,10.022857361887727,0,0
44,11.671291622206814,4.407630932638862,37.26248608740091,11.618755832222345,0,0
45,9.479469006638396,4.028755370131012,33.40582419816031,11.575883671590395,0,0
46,9.910552913825605,4.322792538159475,32.10510020985013,11.365139408777585,0,0
