ton/ha,contcorn,cornsoy,miscanthus,switchgrass,sorghum,cane
0,11.524210191360345,3.8796538566011582,19.0240470307028,14.492166982459441,0,0
1,11.662834664050846,4.114294496798931,18.398447156072137,14.11841507506665,0,0
2,11.732736075738945,4.1489934108152005,18.64869161901901,14.292760796325801,0,0
3,11.75996973781997,4.130283564553911,19.04316544549522,14.55376247301086,0,0
4,11.538954937230908,4.0581103458167735,19.045213306909385,14.54568636102741,0,0
5,11.538954937230908,4.0581103458167735,19.045213306909385,14.54568636102741,0,0
6,11.672471687265531,4.325316645768839,17.242966943382562,13.385912591928804,0,0
7,11.635159015570192,4.301539853906425,17.400317794215198,13.487832569049075,0,0
8,11.638768277490025,4.280938821044312,17.59446986921089,13.614054765635018,0,0
9,11.611347508034553,4.243914148878082,17.805775213484107,13.749118245668562,0,0
10,11.506323677921007,4.142982786782003,18.27889527086668,14.048823343351073,0,0
11,11.426778446498986,4.026255683152755,18.95375749701924,14.480285306995974,0,0
12,11.621678243110333,4.175628950873272,18.344327156479565,14.096759854799965,0,0
13,11.463054431763911,4.050663356323912,18.87248873072188,14.429832214083602,0,0
14,11.382625377111461,3.9641436097015332,19.307297763068853,14.706175530797367,0,0
15,11.301526615471607,3.885897534449077,19.675054373659226,14.939166780957324,0,0
16,11.41011547167666,4.1646032390408525,17.815897233521472,13.744314607919119,0,0
17,11.469432702184902,4.241903556062502,17.389211826626482,13.47202902055318,0,0
18,11.35574134371074,4.093744615104301,18.207025523175453,13.993909729671396,0,0
19,11.2519361903213,3.9584690603163937,18.95372498524184,14.470409507561884,0,0
20,11.462815332174099,4.256146041402181,17.257137889476247,13.386339319782513,0,0
21,11.251776790594803,4.095457517035261,17.876824424411407,13.774747578027814,0,0
22,11.259781394498464,4.023571151940154,18.466073373323702,14.155839990766154,0,0
23,11.182573355001843,4.0052738138433215,18.374624065789,14.09241409662148,0,0
24,8.691693565362831,2.7772658212476307,23.046025277036748,17.431305268613688,0,0
25,11.233465924811975,3.759092969520758,20.46409147810291,15.445030398729696,0,0
26,11.123447404165532,3.763587348759136,20.09359014568013,15.199493999428075,0,0
27,11.311094021103045,4.172757834056907,17.45013901751641,13.50246199066187,0,0
28,11.113449619272131,3.8465958822919513,19.4108739875818,14.757911579982181,0,0
29,11.52213256268234,4.333446358423829,16.830452482581258,13.114053732416565,0,0
30,11.10854636666144,3.805907075027141,19.715656245030424,14.954517527979373,0,0
31,11.414939024424214,4.2737862746651425,16.972664695657596,13.19987769515487,0,0
32,11.217254772661574,3.981871437079859,18.664174525515413,14.281411802091682,0,0
33,10.945304432968893,3.696072545756736,20.081365693368973,15.181556446085262,0,0
34,11.149566204810755,4.007992012182036,18.252704660454107,14.011796557535822,0,0
35,11.297859281081395,4.201242804736203,17.185991143216334,13.33108258912078,0,0
36,11.23184498069908,4.206679201413636,16.942152332546076,13.16984751094914,0,0
37,7.998405695324353,2.5682124899733214,23.19270044978141,17.595935703883317,0,0
38,11.12301702490399,4.133456181899963,17.185958631438826,13.321206789686642,0,0
39,10.900736810224538,3.7065915363499187,19.862929468125373,15.03793967184293,0,0
40,11.037230314352195,4.113125806236819,17.08434828973359,13.250733573970333,0,0
41,10.994336959076298,4.102960618405247,17.03354311888097,13.21549696611218,0,0
42,11.014189069108985,4.060233162386397,17.429764930331,13.47256606842378,0,0
43,7.827090371840441,2.5224199854305382,23.17803113822948,17.602586882628714,0,0
44,9.133071646554198,2.9058570069771896,22.74057112320697,17.145744272258288,0,0
45,10.767113641854555,3.669654279770087,19.74607107280879,14.954920313882313,0,0
46,10.954991388395577,3.88019150282555,18.664125757849103,14.266598102940454,0,0
47,11.055029439980832,4.062006459069196,17.54025642340214,13.546242950684988,0,0
48,11.035045739622767,4.005095199312659,17.926565374415983,13.79466327056612,0,0
49,10.816385267551501,3.8710596673402047,18.31359933956652,14.032353728210378,0,0
50,10.816385267551501,3.8710596673402047,18.31359933956652,14.032353728210378,0,0
51,10.923618655741313,3.896472636919222,18.440612266697592,14.12044524785546,0,0
52,10.842854747595107,3.814089725981772,18.84189508816637,14.375112531292384,0,0
53,10.757068037043258,3.7937593503185583,18.74028474646152,14.304639315576324,0,0
54,8.858327462830252,2.818385505792064,22.58078618788877,17.025261274520233,0,0
55,10.995814153253157,3.8345284697145945,19.147304314107455,14.58102124710825,0,0
56,10.91516761853558,4.068387757402543,17.064006714325853,13.230713451166485,0,0
57,8.58802798402964,2.740888363884734,22.8268282585105,17.250408858424144,0,0
58,9.118409757805304,2.8946271551663063,22.42290276267172,16.875834808259278,0,0
59,10.707700771510352,3.6745470367796766,19.52661614320598,14.809808743528109,0,0
60,8.172086717015636,2.615452947674292,22.89875015522293,17.335920263440155,0,0
61,8.008058195519563,2.5903618471284005,22.920655689015234,17.397179750924153,0,0
62,8.014953194890767,2.5734673044505594,23.052986297762608,17.48016694720204,0,0
63,10.626115669602543,3.5888073693827347,19.951773493562072,15.079852136726199,0,0
64,10.790861126081166,3.9259949679360338,17.80417129627314,13.701836310952306,0,0
65,10.682702181698962,3.531069427749161,20.577859442520108,15.48747867010501,0,0
66,8.825774153845558,2.805885021096392,22.46120706434463,16.925204856877407,0,0
67,8.462658495861136,2.7691710192002748,22.59962769799943,17.160272388498733,0,0
68,10.568987211419524,3.3655053063366567,21.573494035884114,16.131498761554607,0,0
69,10.630899372418556,3.732237519186762,18.83931581549068,14.3614997415785,0,0
70,10.643217278842814,3.782588866079319,18.481197882179977,14.130858095160425,0,0
71,10.756364193740175,3.9536364877548635,17.718203720538387,13.650187732293887,0,0
72,11.02696610724494,4.145025873208422,18.101760335547805,13.939426896891556,0,0
73,10.71210864271575,3.9184640238096464,17.741582868048468,13.659881267309078,0,0
74,10.670364492894146,3.8522652922273104,18.01640859714537,13.832145051900776,0,0
75,9.719738423564511,3.0692362419158883,21.97932991646984,16.463415040799465,0,0
76,10.555245993561577,3.6542278834919903,19.221804625157255,14.604314576039984,0,0
77,10.534389323047764,3.7093658465656985,18.72500418107245,14.282217373897744,0,0
78,8.302933404751249,2.6669263565556944,22.60355308978993,17.100701341554114,0,0
79,9.413250470198648,2.982405684011129,22.30740907891184,16.76055056915434,0,0
80,8.566274621649665,2.7248171795019487,22.38331841576519,16.873650509814958,0,0
81,10.42322929074226,3.513057080880549,19.92887702931189,15.05362607378412,0,0
82,8.55806049289073,2.725710144717498,22.45830530145989,16.940477526368625,0,0
83,9.077145991339307,3.0597609351523096,22.464089970495724,17.148869843544293,0,0
84,8.417805836639406,2.697037876441857,22.52143806082745,17.019702290526755,0,0
85,10.381073444371307,3.5781675892857265,19.28882453513637,14.637790843159651,0,0
86,9.113796345636887,3.0435966138054598,22.19528387719107,16.891319500141034,0,0
87,10.321756213863068,3.50086727226408,19.71550994203136,14.910076430525606,0,0
88,11.213906742714878,4.262030637520588,19.28147627417007,14.749758224617805,0,0
89,8.844340382529193,2.926623702928184,22.352282705405198,16.989515936508873,0,0
90,10.644064094547355,3.8493152336556937,19.055878669634595,14.529178468741536,0,0
91,10.272325188439547,3.436450341412724,20.07108111444376,15.136981086663823,0,0
92,9.068792229649508,3.0075832486292886,22.171590376645298,16.84439590526505,0,0
93,8.947166751391512,2.9554712213596366,22.244535402099363,16.89135775505337,0,0
94,8.782417068085483,2.8696722797975225,22.297267154792923,16.896515643132435,0,0
95,8.744855081370693,2.7760834287004528,22.16192683421204,16.676526005582208,0,0
96,10.249363643059695,3.3150634692028955,20.954948035456518,15.7066445458844,0,0
97,11.01039151122657,4.1146322789974805,19.20090570112172,14.670979740376318,0,0
98,11.01039151122657,4.1146322789974805,19.20090570112172,14.670979740376318,0,0
99,10.334911254021682,3.5408765299443097,19.441207535916146,14.733624867299616,0,0
100,9.197970228947273,3.113158690086084,22.435175461915165,17.139549019467633,0,0
101,8.582368152241376,2.7831290801467703,22.41473343583516,16.970569779240712,0,0
102,9.561212783642668,3.017149493205933,21.81099072173408,16.328999659538724,0,0
103,9.152890580717854,3.0255546682448435,22.066435774424,16.742508642845436,0,0
104,9.252227275788094,3.09682524299372,22.093828935505577,16.814486747728253,0,0
