ton/ha,contcorn,cornsoy,miscanthus,switchgrass,sorghum,cane
0,10.040632139149617,9.519525005701905,18.182169145434038,9.859087510139632,0,0
1,9.070482480037457,8.602985915958033,17.773001655625535,9.529928983539476,0,0
2,8.848874701233182,8.452622549472348,17.65326745053903,9.424323442791971,0,0
3,8.810551104766699,8.476491810703797,17.624704682673148,9.383138735679047,0,0
4,8.673845004896142,8.319285509473549,17.782658013897304,9.392126306858653,0,0
5,8.673845004896142,8.319285509473549,17.782658013897304,9.392126306858653,0,0
6,8.24530708336793,7.719983501059784,17.516303544447798,9.312963936367726,0,0
7,8.205071192219222,7.699460479053276,17.54068370368811,9.300150475001145,0,0
8,8.244216364806372,7.7608127656218855,17.55146655727847,9.30183285514125,0,0
9,8.301735204026214,7.8355472152851116,17.595155877863633,9.316493745409305,0,0
10,8.433378652658734,7.998150551422452,17.732462072013046,9.3611540209194,0,0
11,8.630596906219388,8.250108145130369,17.868638775382582,9.410522485336974,0,0
12,8.4983483666606,8.083532011285772,17.649299488821608,9.350690998726439,0,0
13,8.610434583838924,8.227373193377124,17.829564486298338,9.399130487084935,0,0
14,8.733580226745026,8.381394160518273,17.942085568489784,9.436891489467458,0,0
15,8.835978856487456,8.507938683738788,18.048358229527683,9.471496528594407,0,0
16,8.277814155182558,7.782331242456076,17.767105025477555,9.358047686420473,0,0
17,8.15433440325751,7.625600851219312,17.673341582103696,9.324992989750227,0,0
18,8.39100392778059,7.926000767756532,17.853054848570302,9.388347825034883,0,0
19,8.607093493649469,8.200278952420918,18.017140874474585,9.446193544207821,0,0
20,8.112756849675423,7.569970607354139,17.66553414950099,9.31985763966714,0,0
21,8.27530833754047,7.7620105617389346,17.907787316609646,9.393344979262613,0,0
22,8.457915464282541,8.004074210649902,17.96089765887877,9.420646825340373,0,0
23,8.419368048119724,7.944862684848528,18.01717800054584,9.431908792044572,0,0
24,10.074253119804668,8.986976852959492,19.203476064715733,10.09357329790676,0,0
25,9.069914448357665,8.809629611829761,18.186388541697323,9.524128374293204,0,0
26,8.940989987375472,8.627515144903557,18.242165713357466,9.528381766649016,0,0
27,8.151828585615421,7.605280170502169,17.81402387323579,9.360290282592366,0,0
28,8.729320336753473,8.346849003299113,18.181245463414484,9.496896887299132,0,0
29,7.989277097750372,7.413240216117376,17.571770706127133,9.286802942996896,0,0
30,8.822556605107744,8.469476966905917,18.21639747316182,9.51286358659127,0,0
31,8.018685308773794,7.440569083508293,17.677276236797653,9.315656704655707,0,0
32,8.513230770884594,8.072570818634722,18.017159437510205,9.439051168126195,0,0
33,8.913287055819922,8.571784249795586,18.392231774041253,9.564127578725547,0,0
34,8.377372858264065,7.885845660863983,18.032817616465167,9.43265632410185,0,0
35,8.06867347845136,7.494019682771968,17.79840900803046,9.350019582426224,0,0
36,7.984683098739881,7.375985634802634,17.829688239869174,9.351514646540787,0,0
37,10.156194567573104,8.813938916809613,19.475813379875973,10.224304917126679,0,0
38,8.045170065881445,7.44419049006255,17.94691110712222,9.385690641297003,0,0
39,8.840004291709338,8.47019784788234,18.40787757763914,9.562494318755627,0,0
40,8.002339603478314,7.378399905838799,18.009444820085612,9.398203937634996,0,0
41,7.980924372276746,7.3455046137269235,18.040711676567323,9.404460585803998,0,0
42,8.10565703302284,7.512395345322258,18.064133974375135,9.41986663605317,0,0
43,10.257633455460976,8.837173848910927,19.613534313042525,10.306490215827008,0,0
44,9.90458209863257,9.024973963427064,19.14162701573799,10.007126346908636,0,0
45,8.786048577431744,8.384572837483137,18.509491767365354,9.584018821318466,0,0
46,8.477975652029723,7.997827029570616,18.239912586147753,9.49255775643234,0,0
47,8.145184137115256,7.5689938478527425,18.040679191254963,9.416959743946832,0,0
48,8.261510213514466,7.7205007427985715,18.096928903913238,9.440006631185707,0,0
49,8.351363628052063,7.815695787437428,18.32200200668901,9.503624675814773,0,0
50,8.351363628052063,7.815695787437428,18.32200200668901,9.503624675814773,0,0
51,8.40490170605584,7.897934017716942,18.243834865484658,9.487983055392244,0,0
52,8.517673842380134,8.038216762897804,18.35323173709939,9.524166076146988,0,0
53,8.474843379977111,7.9724261786741915,18.41576545006287,9.536679372485018,0,0
54,9.81631734081792,8.882247657768554,19.364154805649136,10.055628290843304,0,0
55,8.63231512594391,8.206078003379806,18.254364012293838,9.50795521482993,0,0
56,7.9796714634557055,7.335344273368381,18.111052822133182,9.422109232225024,0,0
57,9.952903859287396,8.879049302829367,19.371011418843626,10.109463126861165,0,0
58,9.728586596553463,8.912159782950885,19.316084533762687,10.005024735597482,0,0
59,8.710457235691527,8.278342194310879,18.537643076020345,9.58536437902162,0,0
60,9.998328588685508,8.773701988621148,19.54491951872613,10.19004652029924,0,0
61,10.398706908953336,9.023969358548758,19.77092066562962,10.400467803181318,0,0
62,10.128477583018928,8.809576209316663,19.56078327106573,10.242134324473916,0,0
63,8.830474121172132,8.428106223659148,18.650164776979672,9.622887302201427,0,0
