ton/ha,contcorn,cornsoy,miscanthus,switchgrass,sorghum,cane
0,11.239886047456237,4.14159294031394,26.946175575781396,14.003110059255295,0,0
1,10.71843547585426,4.119785390888154,25.48786141845861,13.591804977404172,0,0
2,10.421808706179528,4.035237690515284,24.94455125863677,13.700895709874056,0,0
3,10.176696038356509,3.935942822661103,24.634313994419628,13.845701352056684,0,0
4,9.576100134043532,3.7252796327202087,23.983677723607588,13.068958184263572,0,0
5,9.576100134043532,3.7252796327202087,23.983677723607588,13.068958184263572,0,0
6,10.45295932904255,4.186450846822324,24.494973336105524,12.757185310770655,0,0
7,10.230543887209173,4.1025564392095495,24.240278534252834,12.649075349196528,0,0
8,10.162457939527727,4.064327302289437,24.19848396239959,12.732681786993,0,0
9,10.045715134332008,4.0036038128222975,24.13569893310861,12.738484366045242,0,0
10,9.702875811267516,3.835462237416439,23.932022863364445,12.619847874259687,0,0
11,9.362357101324637,3.6518214533611166,23.773728450363173,12.672861942504785,0,0
12,9.966179848184767,3.925219431156541,24.212187427552603,13.035652596782322,0,0
13,9.459791878420068,3.695289126612461,23.843033724483643,12.7509204862994,0,0
14,9.178723994694199,3.553632563458623,23.686132232863894,12.692784839618401,0,0
15,8.913368370681928,3.4233649683838303,23.528824051067623,12.602265070862448,0,0
16,9.617790871113712,3.8408512385366,23.75685586531836,12.106554343533693,0,0
17,9.852160173478426,3.9641771130205017,23.87392194876832,12.101579895432035,0,0
18,9.402952343945923,3.72780252025962,23.649545288822498,12.111114254293554,0,0
19,8.992806064807597,3.5119822399127485,23.44467964278504,12.119819538471468,0,0
20,9.871910047565402,3.9823723770111368,23.86314971637287,12.021034127586574,0,0
21,9.267551510904587,3.703371073511907,23.45809030404461,11.633228632663062,0,0
22,9.133953483561669,3.604981223283589,23.46565271841552,11.924519916401215,0,0
23,8.994120658145704,3.5594908866139936,23.3215132066863,11.639032155448337,0,0
24,11.86465123338477,4.708509441891972,31.189627607323807,15.807267824987967,0,0
25,8.567959510717394,3.2286050290875887,23.39068966046016,12.743140614740494,0,0
26,8.430056820464973,3.206498411811274,23.188354329725108,12.227915690520337,0,0
27,9.501920813269306,3.8266969479958095,23.57515638749457,11.628254184561396,0,0
28,8.58331708233832,3.3199162829165005,23.17823077869821,11.88813113113781,0,0
29,10.10627934993012,4.105698251495039,23.980215799822826,12.016059679484911,0,0
30,8.495099945617143,3.2617919183097888,23.16512260642921,12.010193394931715,0,0
31,9.843380730883624,3.994670019942983,23.77666936821733,11.7411966268359,0,0
32,8.993463361476653,3.5357365632633724,23.38309642473568,11.8794258469599,0,0
33,8.056643448686845,3.066187388678384,22.853248872886475,11.658929947854984,0,0
34,8.955497305531111,3.554772789767132,23.260946714078585,11.479598769124653,0,0
35,9.541420561443054,3.8630874759769696,23.553611922703556,11.467162648870495,0,0
36,9.464173856213712,3.8536512822832254,23.43247893748789,11.148295876222504,0,0
37,12.563455447880655,5.065353699493986,32.8603470298467,16.026137419156893,0,0
38,9.171869524926636,3.723248262528848,23.224563115125946,10.914120244838019,0,0
39,8.018239194961884,3.0693873996150343,22.772154640928946,11.419365331027453,0,0
40,9.0164997189089,3.6727034440070754,23.064408102093488,10.59691162155704,0,0
41,8.938814815900027,3.6474310347461896,22.984330595577248,10.438307309916553,0,0
42,8.879565193639877,3.5928452427746334,23.016647292764176,10.679944613453534,0,0
43,12.679721274905233,5.1241436994738985,33.24878252642417,15.96598007505651,0,0
44,10.589803357351881,4.142587071112671,28.933047376896386,14.630289787160395,0,0
45,7.765653710738351,2.983293015625432,22.52216661442621,10.943966933447998,0,0
46,8.439136806702257,3.3259777430912787,22.889523213369465,11.049862240911503,0,0
47,8.937664546729225,3.605860968882621,23.092101227163678,10.858996270061793,0,0
48,8.796747181809344,3.521175998684512,23.049574025215925,10.970158100103,0,0
49,8.235706908805575,3.2774534112943168,22.63313234522723,10.453230654221542,0,0
50,8.235706908805575,3.2774534112943168,22.63313234522723,10.453230654221542,0,0
51,8.429919166328006,3.3406344344466694,22.83332611151794,10.849741433322766,0,0
52,8.15670741245881,3.2046723553322964,22.67622127480984,10.775413725604183,0,0
53,8.001337606440858,3.1541275368104147,22.516066261777272,10.458205102323207,0,0
54,10.013932902709973,3.935939015774287,28.36938121240873,13.650831331157026,0,0
55,8.40200014863763,3.272700605290696,22.960199117672573,11.397080086105445,0,0
56,8.76369513579594,3.5786909522340267,22.83494781494079,10.201644454481864,0,0
57,11.025477054029384,4.376719785975449,30.0830861314805,14.660199695416635,0,0
58,9.349238943708622,3.6377775222097823,27.164034924902072,13.065454612524164,0,0
59,7.696131676031582,2.974800441300893,22.41314692773188,10.656986838064622,0,0
60,11.388563508519411,4.567586392832834,31.007393990281248,14.719227112926585,0,0
61,12.010516324590881,4.8158035319796175,32.260038298744256,15.186823823525355,0,0
62,12.078606346452544,4.8628657060144125,32.17330658832548,15.41573210898453,0,0
63,7.415085702194624,2.8339356889253886,22.2541926621771,10.590838068333149,0,0
64,8.311884994569322,3.3476351438294776,22.591582305987416,10.142554121103194,0,0
65,7.374764333184805,2.7678522567560493,22.35271614953003,11.052421718413825,0,0
66,9.551816242452194,3.7506940972222633,27.736452204789344,13.042334667579565,0,0
67,11.6285586268009,4.570336841977825,31.65353505649,14.846020165603747,0,0
68,7.027035750463901,2.5624057239413087,22.324756459560426,11.298700742964993,0,0
69,7.709361923488934,3.035601678731612,22.27735883039113,10.103832625183568,0,0
70,7.826875223005817,3.1091417776488752,22.30510026309144,9.981148555376953,0,0
71,8.25068048422739,3.3368378496807005,22.604015617744952,9.872459723997576,0,0
72,8.67857033167683,3.4918372445895867,23.45142164639544,10.35195494589926,0,0
73,8.15629115313349,3.2965299125820486,22.482299373118487,9.804120069880648,0,0
74,8.00298084811396,3.2135133451871543,22.362108216654253,9.857220873544922,0,0
75,7.505069932699293,2.822965277445346,23.935425494550447,11.32776545819207,0,0
76,7.451752879888468,2.9070695138045064,22.130111173181373,10.037186410641926,0,0
77,7.534570891718905,2.9787387578945768,22.097184440729574,9.746972923992466,0,0
78,10.573638243080767,4.205250303569788,29.854702966211608,13.712607410548706,0,0
79,8.844182070949829,3.4011789617851167,26.154734598679628,12.712489044416447,0,0
80,9.29370511889225,3.672161316463055,27.61486055910776,12.474545788928086,0,0
81,6.9920989074987325,2.6757319306375966,21.872656536288584,9.938771603861236,0,0
82,9.625969396453467,3.806957678225348,28.11513800545022,12.870771807764568,0,0
83,12.14469705008198,4.752058570256314,32.16149021261568,15.40898782266827,0,0
84,10.163747826479183,4.029111411802751,29.12822930549703,13.329411088101153,0,0
85,7.066489583657904,2.7558413322771287,21.801469055779823,9.516528128683596,0,0
86,11.650899240391796,4.4354574686227055,31.743078668213894,14.961971217875915,0,0
87,6.832120281293192,2.6325154577932266,21.684402972329863,9.521502576785258,0,0
88,8.706024942773476,3.441305383275819,24.281793680513005,10.685001005161283,0,0
89,11.535639486159935,4.450927308635301,31.52761830324509,14.801519611066857,0,0
90,7.634321901781599,3.0146048299442483,22.653178720205478,9.67640611439667,0,0
91,6.636812529322648,2.529743895723335,21.586847902788254,9.525647950203313,0,0
92,11.119281696414637,4.2430479219756645,30.84486406681825,14.391615288375284,0,0
93,11.088605040057342,4.2581553297583215,30.783537007932267,14.34183979898361,0,0
94,10.574081949968305,4.098619648003197,29.904536183069528,13.772653910238152,0,0
95,8.422172404880474,3.2967973679761755,26.20127375463875,11.545324397616591,0,0
96,6.362505281005332,2.3541912776913807,21.53238176282937,9.851976395004428,0,0
97,8.323273856705121,3.2889123285146136,23.700145480403428,10.324788544174089,0,0
98,8.323273856705121,3.2889123285146136,23.700145480403428,10.324788544174089,0,0
99,6.929993256168406,2.6918193466118288,21.712652767751063,9.439298659572584,0,0
100,12.100457454215634,4.739605294781115,31.99142511103508,15.360763082223844,0,0
101,10.497826815794904,4.1136500659515605,29.76025144920885,13.66341463842581,0,0
102,6.874803615404277,2.5821077840916318,23.181879026959553,10.390065555066354,0,0
103,10.578841836555704,4.018852261991169,29.94210282273164,13.830190671091039,0,0
104,11.496626787036815,4.3462627508459,31.494507797197908,14.817919684556164,0,0
105,8.819477303371274,3.4142486170598687,26.95784732548513,11.921927116975894,0,0
106,8.646143086238624,3.355087498733304,26.66368898973796,11.733662663581093,0,0
107,7.7391197673756125,2.986716084736593,24.906434981546607,10.996742097150399,0,0
108,7.964720561462292,3.1205441000313137,23.48387390117827,10.115352356578237,0,0
109,8.981196627923666,3.4584835437185486,27.23626606707646,12.104629001053455,0,0
110,11.532600434403939,4.3998263104431565,31.120868668439268,14.837250211795947,0,0
111,7.230302497482603,2.836553972285912,22.259209716999205,9.382390637086935,0,0
112,8.728244311231203,3.3861281434947013,25.13707041271509,11.025920442541995,0,0
113,8.18366738633743,3.1650355693832464,24.36427076270565,10.534745294025633,0,0
114,11.038127600209194,4.0688575144475845,30.73502491500857,14.398131625430105,0,0
115,9.108071274735511,3.4579398953736367,27.467466026200672,12.270643177179531,0,0
116,9.108071274735511,3.4579398953736367,27.467466026200672,12.270643177179531,0,0
117,6.681385243246032,2.5900543771062114,21.739053531325407,9.028557039242699,0,0
118,7.053448223478272,2.7234954122532846,22.537816904082394,9.42899712678662,0,0
119,11.51635614134798,4.359267719621196,31.32090060339847,14.838642066688529,0,0
120,8.039723219980509,3.105295575631022,25.64314678504049,11.10864217389946,0,0
121,6.431737794820178,2.471769814927105,21.647181212056303,8.864645676617949,0,0
122,9.588494374203774,3.568201023013553,28.30223285565381,12.827006393049205,0,0
123,6.888681958184817,2.5688921754425267,23.74869086737139,9.944718904638933,0,0
124,7.281809962769897,2.7469191787664755,24.39996591548705,10.343498088696354,0,0
125,6.225614946132282,2.385962793077036,21.239154247983688,8.763217963479024,0,0
126,9.21836644816964,3.4724432494401087,27.663027810786772,12.405327883483892,0,0
127,5.943368996057711,2.2540069043585294,21.010713911657994,8.6217134930831,0,0
128,8.788738788295959,3.3461902091896434,26.050511964930173,11.402861126022284,0,0
129,11.301033666891884,4.262669389160013,30.755639581241713,14.62302258957966,0,0
130,11.05322260632449,4.084953877055275,30.590442429004327,14.410186822256524,0,0
131,10.847941719864137,3.963002267490456,30.393515076853,14.218451792218705,0,0
132,10.486408969029776,3.811456876413418,29.84894926501507,13.842934367217948,0,0
133,11.383637353747535,4.321907893194819,30.810705298654064,14.69396784535391,0,0
